data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"Delivery was also quick. When I opened the lipstick cap, it was a little loose. Overall, it's ok",,neutral,,,,positive,,"delivery was also quick. when i opened the lipstick cap, it was a little loose. overall, it's ok",stayingpower:na|texture:neutral|smell:na|price:na|colour:na|shipping:positive|packing:na
It took a while to arrive ?? but it's so pretty ?? the packaging is pretty but I haven't used it yet ??????,,,,,,negative,,it took a while to arrive ?? but it's so pretty ?? the packaging is pretty but i haven't used it yet ??????,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Haven't tried the lipstick yet, don't know if it's beautiful or not
Fast delivery
Pack carefully",,,,,,positive,positive,"haven't tried the lipstick yet, don't know if it's beautiful or not fast delivery pack carefully",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Uses: Beautiful lipstick jd
Texture: xinj
Color fastness: laua
International delivery takes a while but it's beautiful and worth buying",positive,positive,,,,negative,,uses: beautiful lipstick jd texture: xinj color fastness: laua international delivery takes a while but it's beautiful and worth buying,stayingpower:positive|texture:positive|smell:na|price:na|colour:na|shipping:negative|packing:na
First time buying but I really like it. Looks so pretty. Super pretty lip color,,,,,positive,,,first time buying but i really like it. looks so pretty. super pretty lip color,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick is beautiful from the outside to the quality. The velvet is smooth and the color is beautiful. At this price, it's too good",,positive,,positive,positive,,,"the lipstick is beautiful from the outside to the quality. the velvet is smooth and the color is beautiful. at this price, it's too good",stayingpower:na|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Beautiful color, fast delivery, very nice and sturdy packaging",,,,,positive,positive,positive,"beautiful color, fast delivery, very nice and sturdy packaging",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
The lipstick color is so beautiful... but the delivery is so long......,,,,,positive,negative,,the lipstick color is so beautiful... but the delivery is so long......,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:na
"Beautiful lipstick shop, securely packaged, fast delivery, quality products",,,,,,positive,positive,"beautiful lipstick shop, securely packaged, fast delivery, quality products",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Good product quality, reasonable price! International delivery is quite fast",,,,positive,,positive,,"good product quality, reasonable price! international delivery is quite fast",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
"Fast delivery, the lipstick is very beautiful and luxurious, I buy every merzy line so I love this one so much.",,,,,,positive,,"fast delivery, the lipstick is very beautiful and luxurious, i buy every merzy line so i love this one so much.",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"I bought 2 color bars 402 and 404 eagle vc :))) Not very matte, the lipstick is smooth, the lipstick smell I hate, the price is okay",negative,positive,negative,positive,positive,,,"i bought 2 color bars 402 and 404 eagle vc :))) not very matte, the lipstick is smooth, the lipstick smell i hate, the price is okay",stayingpower:negative|texture:positive|smell:negative|price:positive|colour:positive|shipping:na|packing:na
"Even if you apply one layer of lipstick, the color is still very beautiful. I bought it on sale so it was cheap.",,,,positive,positive,,,"even if you apply one layer of lipstick, the color is still very beautiful. i bought it on sale so it was cheap.",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
Foreign goods are delivered quickly and the price is as cheap as 2 trees ????????,,,,positive,,positive,,foreign goods are delivered quickly and the price is as cheap as 2 trees ????????,stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
"Use: Lipstick
Texture: Fine but not very smooth 
Color fastness: Not tested
I've bought things here a few times and I also trust the quality of the shop. But for me, I don't like this lipstick a bit because it's not as smooth as other lines, or maybe because I just used it, the top layer is still a bit dry. In general, I feel fine.",neutral,neutral,,,,,,"use: lipstick texture: fine but not very smooth color fastness: not tested i've bought things here a few times and i also trust the quality of the shop. but for me, i don't like this lipstick a bit because it's not as smooth as other lines, or maybe because i just used it, the top layer is still a bit dry. in general, i feel fine.",stayingpower:neutral|texture:neutral|smell:na|price:na|colour:na|shipping:na|packing:na
"The lipstick color is beautiful, delivery time is a bit long, the included lip gloss is also very pretty",,,,,positive,negative,,"the lipstick color is beautiful, delivery time is a bit long, the included lip gloss is also very pretty",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:na
The shop packaged it securely but I almost couldn't open it ?? so buy it everyone,,,,,,,positive,the shop packaged it securely but i almost couldn't open it ?? so buy it everyone,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"I've bought a lot of lipsticks, cream lipsticks are smooth, liquid lipsticks have beautiful colors, and every lipstick smells like chocolate",,positive,positive,,positive,,,"i've bought a lot of lipsticks, cream lipsticks are smooth, liquid lipsticks have beautiful colors, and every lipstick smells like chocolate",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Color fastness: 1-2 hours
The red-brown color suits many skin tones, but when it wears off it leaves a fragrant pink layer",neutral,,positive,,positive,,,"color fastness: 1-2 hours the red-brown color suits many skin tones, but when it wears off it leaves a fragrant pink layer",stayingpower:neutral|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The shop packs the goods very carefully, several layers and the color always comes out beautifully. The lipstick is soft and has a light scent. The velvet cap is very luxurious. The tube has a beautiful cx design. If you buy color v18, I recommend you to buy. Delivery takes a bit long. But the product quality is excellent. I give the shop 5 stars ????",,positive,positive,,positive,negative,positive,"the shop packs the goods very carefully, several layers and the color always comes out beautifully. the lipstick is soft and has a light scent. the velvet cap is very luxurious. the tube has a beautiful cx design. if you buy color v18, i recommend you to buy. delivery takes a bit long. but the product quality is excellent. i give the shop 5 stars ????",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:negative|packing:positive
"Once you receive the quality product, you will know when you use it 
Delivery time is very fast",,,,,,positive,,"once you receive the quality product, you will know when you use it delivery time is very fast",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Beautiful lipstick color, carefully packaged adsddfgkbxbhwbub",,,,,positive,,positive,"beautiful lipstick color, carefully packaged adsddfgkbxbhwbub",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"Nice color lipstick, not good quality, hard to apply
Fast delivery time",,negative,,,positive,positive,,"nice color lipstick, not good quality, hard to apply fast delivery time",stayingpower:na|texture:negative|smell:na|price:na|colour:positive|shipping:positive|packing:na
"Beautiful lipstick, smooth quality, beautiful color, shipped quite quicklynhhhhhhhhhhhhh",,positive,,,positive,positive,,"beautiful lipstick, smooth quality, beautiful color, shipped quite quicklynhhhhhhhhhhhhh",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:na
"The shop missed me 1 lipstick and immediately refunded it to me, beautiful lipstick at a cheap price",,,,positive,,,,"the shop missed me 1 lipstick and immediately refunded it to me, beautiful lipstick at a cheap price",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The lipstick is super pretty.
Smooth lipstick. The color is similar to Blackrough 06.
The outside is also pretty",,positive,,,neutral,,,the lipstick is super pretty. smooth lipstick. the color is similar to blackrough 06. the outside is also pretty,stayingpower:na|texture:positive|smell:na|price:na|colour:neutral|shipping:na|packing:na
"Fast delivery, complete and careful packaging, plus a free mask",,,,,,positive,positive,"fast delivery, complete and careful packaging, plus a free mask",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
Son is quite pretty. Full delivery. Waiting forever is tiring. The lipstick color is good. But it passes quickly. khvhjjjjjjjhhjhjhbbbbbnnnnnnnnmnbbnnnnnnbbvvvvvbbnbb,negative,,,,positive,negative,,son is quite pretty. full delivery. waiting forever is tiring. the lipstick color is good. but it passes quickly. khvhjjjjjjjhhjhjhbbbbbnnnnnnnnmnbbnnnnnnbbvvvvvbbnbb,stayingpower:negative|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:na
"Full delivery, affordable price, excellent product quality. You should buy it, everyone",,,,positive,,neutral,,"full delivery, affordable price, excellent product quality. you should buy it, everyone",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:neutral|packing:na
"The lipstick has a light scent, smooth texture, carefully packaged but it seems like the lipstick is not matte and has a lot of wear. If you want a matte lipstick, you should consider it. MK is quite satisfied",negative,positive,positive,,,,positive,"the lipstick has a light scent, smooth texture, carefully packaged but it seems like the lipstick is not matte and has a lot of wear. if you want a matte lipstick, you should consider it. mk is quite satisfied",stayingpower:negative|texture:positive|smell:positive|price:na|colour:na|shipping:na|packing:positive
"Every time I receive something from the PD, I'm in love with it. I've loved this velvet color for a long time, but when I found it at a sale price, I call it amazing. Closing them for a long time ??",,,,positive,positive,,,"every time i receive something from the pd, i'm in love with it. i've loved this velvet color for a long time, but when i found it at a sale price, i call it amazing. closing them for a long time ??",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
Cheap lipstick. Bought as a gift so don't know how the quality is. Packaging is a bit sketchy,,,,positive,,,negative,cheap lipstick. bought as a gift so don't know how the quality is. packaging is a bit sketchy,stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:negative
"Uses: ok
Color fastness: ok
Ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok
Okomokk",positive,,,,,,,uses: ok color fastness: ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok okomokk,stayingpower:positive|texture:na|smell:na|price:na|colour:na|shipping:na|packing:na
"Fast delivery, carefully packaged, smooth material, quite soft on the lips",,positive,,,,positive,positive,"fast delivery, carefully packaged, smooth material, quite soft on the lips",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Pretty lipstick, light orange scent, doesn't last long, doesn't fade quickly, lasts about 3 hours, I really like it",positive,,negative,,,,,"pretty lipstick, light orange scent, doesn't last long, doesn't fade quickly, lasts about 3 hours, i really like it",stayingpower:positive|texture:na|smell:negative|price:na|colour:na|shipping:na|packing:na
"Uses: a
The lipstick is very beautiful. 100% authenticnnnn the lipstick is smooth and very pleasant to use ????????",,positive,,,,,,uses: a the lipstick is very beautiful. 100% authenticnnnn the lipstick is smooth and very pleasant to use ????????,stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:na
"The color is beautiful, the lipstick is just like the picture, the shop is quite enthusiastic and the lipstick smells right in the right color",,,positive,,positive,,,"the color is beautiful, the lipstick is just like the picture, the shop is quite enthusiastic and the lipstick smells right in the right color",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"This is the 5th time buying this lipstick, the quality is not questionable. Wrap the goods carefully",,,,,,,positive,"this is the 5th time buying this lipstick, the quality is not questionable. wrap the goods carefully",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
The color of the lipstick is extremely smooth. I applied lipstick after working out for an hour and still didn't show my lip lines.,positive,positive,,,positive,,,the color of the lipstick is extremely smooth. i applied lipstick after working out for an hour and still didn't show my lip lines.,stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
Beautiful lipstick color. Quality OK. Delivery time is a bit long......,,,,,positive,negative,,beautiful lipstick color. quality ok. delivery time is a bit long......,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:na
The shop delivered all the goods and gave extra gifts. Next time I will support the shop again (image not related),,,,,,neutral,,the shop delivered all the goods and gave extra gifts. next time i will support the shop again (image not related),stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:neutral|packing:na
The lipstick is quite good and the lipstick is smooth,,positive,,,,,,the lipstick is quite good and the lipstick is smooth,stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:na
"Orange lipstick, suitable for brown skin tone, a bit older will suit better????????????????????",,,,,neutral,,,"orange lipstick, suitable for brown skin tone, a bit older will suit better????????????????????",stayingpower:na|texture:na|smell:na|price:na|colour:neutral|shipping:na|packing:na
"It's so pretty. Just like the picture, delivered in full. Order dozens of times. Super satisfied ??????",,,,,,positive,,"it's so pretty. just like the picture, delivered in full. order dozens of times. super satisfied ??????",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
goodoidsksnskskskmwkwkwkwkwkwkwkwkw the lipstick color is very beautiful?????? temporary delivery cx :v and packing cx ok ok,,,,,positive,neutral,positive,goodoidsksnskskskmwkwkwkwkwkwkwkwkw the lipstick color is very beautiful?????? temporary delivery cx :v and packing cx ok ok,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:neutral|packing:positive
"The lipstick color is quite ok but the color does not last very long on the lips, the lipstick is smooth and smooth.",,positive,,,positive,,,"the lipstick color is quite ok but the color does not last very long on the lips, the lipstick is smooth and smooth.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
The product is super beautiful and the color on the lips is super pleasing. I will buy it a lot,,,,,positive,,,the product is super beautiful and the color on the lips is super pleasing. i will buy it a lot,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick is a bit dry, hmmmm, not suitable for those with sensitive skin",,negative,,,,,,"the lipstick is a bit dry, hmmmm, not suitable for those with sensitive skin",stayingpower:na|texture:negative|smell:na|price:na|colour:na|shipping:na|packing:na
"The lipstick is very good and also cheap 
After wearing the lipstick, it still has a super pretty light color layer",positive,,,positive,positive,,,"the lipstick is very good and also cheap after wearing the lipstick, it still has a super pretty light color layer",stayingpower:positive|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"I think color 402 and color 502 are quite similar to brick orange. 402 is darker. Beautiful Color
The lipstick is a bit easy to wear off
But at this price you can't ask for anything else",negative,,,positive,positive,,,i think color 402 and color 502 are quite similar to brick orange. 402 is darker. beautiful color the lipstick is a bit easy to wear off but at this price you can't ask for anything else,stayingpower:negative|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Exactly the color I like. Smooth, quick-drying matte texture. The box is genuine, the lipstick has a light fragrance. Ships quite quickly. Will continue to support the shop.",,positive,positive,,positive,positive,,"exactly the color i like. smooth, quick-drying matte texture. the box is genuine, the lipstick has a light fragrance. ships quite quickly. will continue to support the shop.",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:positive|packing:na
Very pretty lipstick everyone!!!!!! The color is so pretty because my camera took it a little differently so I bought it,,,,,positive,,,very pretty lipstick everyone!!!!!! the color is so pretty because my camera took it a little differently so i bought it,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick color is super pretty. I bought it for my mother and the color is really good, but I still have a lot of lipstick I haven't used yet so I don't dare buy more ?? it makes my lips very soft, and I also like bbia lipstick for this reason.",,positive,,,positive,,,"the lipstick color is super pretty. i bought it for my mother and the color is really good, but i still have a lot of lipstick i haven't used yet so i don't dare buy more ?? it makes my lips very soft, and i also like bbia lipstick for this reason.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick doesn't dry out the lips. If you apply it in a thin layer, it will have more orange than red, I think it's more red",,positive,,,positive,,,"the lipstick doesn't dry out the lips. if you apply it in a thin layer, it will have more orange than red, i think it's more red",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Quite ok, the color is nice but it doesn't seem very matte. But I bought it on sale the other day so it was quite a bargain",negative,,,positive,positive,,,"quite ok, the color is nice but it doesn't seem very matte. but i bought it on sale the other day so it was quite a bargain",stayingpower:negative|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"bbia 25 is the national lipstick, the lipstick is soft and smooth, the color is perfect and flattering on the skin, every woman should own at least 1 lipstick, it's amazing forever",,positive,,,positive,,,"bbia 25 is the national lipstick, the lipstick is soft and smooth, the color is perfect and flattering on the skin, every woman should own at least 1 lipstick, it's amazing forever",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick is beautiful. The packaging is very careful. However, the delivery time is a bit long",,,,,,negative,positive,"the lipstick is beautiful. the packaging is very careful. however, the delivery time is a bit long",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
Beautiful color lipstick Nma easy to wear :< love the faint scent and carefully packaged,negative,,positive,,positive,,positive,beautiful color lipstick nma easy to wear :< love the faint scent and carefully packaged,stayingpower:negative|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:positive
"Uses: OK
Texture: Ok
Color fastness: Ok
In general, it's ok, but color 909 is picky and has non-standard pigmentation, so please consider it.",positive,positive,,,negative,,,"uses: ok texture: ok color fastness: ok in general, it's ok, but color 909 is picky and has non-standard pigmentation, so please consider it.",stayingpower:positive|texture:positive|smell:na|price:na|colour:negative|shipping:na|packing:na
"Beautiful, soft, fragrant lipstick. But the lipstick doesn't color my lips very well. The pink color is gone so it's a bit sad.",,positive,positive,,negative,,,"beautiful, soft, fragrant lipstick. but the lipstick doesn't color my lips very well. the pink color is gone so it's a bit sad.",stayingpower:na|texture:positive|smell:positive|price:na|colour:negative|shipping:na|packing:na
"Fast delivery, carefully packaged, sturdy, beautiful lipstick...",,,,,,positive,positive,"fast delivery, carefully packaged, sturdy, beautiful lipstick...",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"The lipstick is too cheap to buy so I don't dare put it on my mouth but I tried it on my lips and found the lipstick quality to be ok. I don't know how long it will last. The color 402 is beautiful but 505 is not the right color. Don't buy it, guys :((( The lipstick has the ingredients printed on the packaging quite clearly and the packaging is nice hehe",,positive,,positive,neutral,,,"the lipstick is too cheap to buy so i don't dare put it on my mouth but i tried it on my lips and found the lipstick quality to be ok. i don't know how long it will last. the color 402 is beautiful but 505 is not the right color. don't buy it, guys :((( the lipstick has the ingredients printed on the packaging quite clearly and the packaging is nice hehe",stayingpower:na|texture:positive|smell:na|price:positive|colour:neutral|shipping:na|packing:na
The lipstick is very beautiful and has the right color so you should buy it,,,,,positive,,,the lipstick is very beautiful and has the right color so you should buy it,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Beautifully colored lipstick, securely packaged, soft velvet cap, deep red V17, gorgeous color...",,,,,positive,,positive,"beautifully colored lipstick, securely packaged, soft velvet cap, deep red v17, gorgeous color...",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"International shipping takes a long time, but I am extremely pleased with the goods received. Super beautiful color",,,,,positive,negative,,"international shipping takes a long time, but i am extremely pleased with the goods received. super beautiful color",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:na
"Color 105 is very beautiful, 103 is not like the picture but still beautiful, suitable for western makeup tones",,,,,positive,,,"color 105 is very beautiful, 103 is not like the picture but still beautiful, suitable for western makeup tones",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"I hesitated for a long time and didn't dare to buy it because I was afraid it would be dull and old, but oh well, if you don't hit it, you'll be pretty and whiten your skin and whiten your teeth. 100 VND",,,,,positive,,,"i hesitated for a long time and didn't dare to buy it because i was afraid it would be dull and old, but oh well, if you don't hit it, you'll be pretty and whiten your skin and whiten your teeth. 100 vnd",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Usage: 10/10
Color fastness: 9/10
I like it very much, fast delivery, I also received a lucky money bag and a lovely card, I'm so excited",positive,,,,,positive,,"usage: 10/10 color fastness: 9/10 i like it very much, fast delivery, i also received a lucky money bag and a lovely card, i'm so excited",stayingpower:positive|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Good product, fast shipping, securely packaged 
Will support again next time",,,,,,positive,positive,"good product, fast shipping, securely packaged will support again next time",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Fast delivery
Pack carefully
The lipstick color is ok as described, the quality of the lipstick is normal, the lip lines show a lot
The price is cheap, you should buy it",,neutral,,positive,positive,positive,positive,"fast delivery pack carefully the lipstick color is ok as described, the quality of the lipstick is normal, the lip lines show a lot the price is cheap, you should buy it",stayingpower:na|texture:neutral|smell:na|price:positive|colour:positive|shipping:positive|packing:positive
"2 colors, each color is beautifulhhhhhh
The cream is smooth, a bit difficult to spread but it's okay, it smells good",,positive,positive,,positive,,,"2 colors, each color is beautifulhhhhhh the cream is smooth, a bit difficult to spread but it's okay, it smells good",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"My lipstick is so beautiful 
The goods are authentic, the packaging is so beautiful and armpit-inducing",,,,,,,positive,"my lipstick is so beautiful the goods are authentic, the packaging is so beautiful and armpit-inducing",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
The image is for the purpose of receiving coins?????? lipstick ok everyone the color is very prettyhhhjhjjjgcxbbxgbv,,,,,positive,,,the image is for the purpose of receiving coins?????? lipstick ok everyone the color is very prettyhhhjhjjjgcxbbxgbv,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Beautiful color, smooth lips, fragrant",,positive,positive,,positive,,,"beautiful color, smooth lips, fragrant",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The lipstick applies smoothly, doesn't have powder, doesn't dry lips, delivers the right color...okkk",,positive,,,,positive,,"the lipstick applies smoothly, doesn't have powder, doesn't dry lips, delivers the right color...okkk",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:positive|packing:na
"Good product quality, fast delivery, sturdy product packaging",,,,,,positive,positive,"good product quality, fast delivery, sturdy product packaging",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Received the goods in a shockproof packaging, peeling them off is very pleasing to the eye. genuine??????",,,,,,,positive,"received the goods in a shockproof packaging, peeling them off is very pleasing to the eye. genuine??????",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"Delivered the right color of the product, the color is quite good, thins the lips quite well",,,,,positive,neutral,,"delivered the right color of the product, the color is quite good, thins the lips quite well",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:neutral|packing:na
"906 is an earthy orange, I really like the matte lipstick and it doesn't rub off on the cup",positive,,,,positive,,,"906 is an earthy orange, i really like the matte lipstick and it doesn't rub off on the cup",stayingpower:positive|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"I received the goods, the shop delivered the goods quickly, it was beautiful, I will order from the shop again",,,,,positive,positive,,"i received the goods, the shop delivered the goods quickly, it was beautiful, i will order from the shop again",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:na
"Gently applied on lips, beautiful color, fast delivery ok 
country monster, destroyer of self-esteem, shameful commander-in-chief, war clown, country god, lord of pants, humorous chief, captain of a rural regiment, humiliating myth",,positive,,,positive,positive,,"gently applied on lips, beautiful color, fast delivery ok country monster, destroyer of self-esteem, shameful commander-in-chief, war clown, country god, lord of pants, humorous chief, captain of a rural regiment, humiliating myth",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:na
"The lipstick color is super standard, oh my mistake, there is only 01 that is the standard color
Last time I bought 02 my lips kept getting pink, luckily it didn't fail this time
Prettyhhhhhh
Great
Yeuuu
It's over muahaha",,,,,positive,,,"the lipstick color is super standard, oh my mistake, there is only 01 that is the standard color last time i bought 02 my lips kept getting pink, luckily it didn't fail this time prettyhhhhhh great yeuuu it's over muahaha",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"*Images are for coin receipt purposes only*
The lipstick is very pretty, beautiful color, worth buying",,,,,positive,,,"*images are for coin receipt purposes only* the lipstick is very pretty, beautiful color, worth buying",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"The packaging of the product is very beautiful, sturdy, the product quality is excellent..beautiful lipstick will support the shop next time ??",,,,,,,positive,"the packaging of the product is very beautiful, sturdy, the product quality is excellent..beautiful lipstick will support the shop next time ??",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
The lipstick is very very beautiful..the color is perfect...nothing to discuss.will support again...,,,,,positive,,,the lipstick is very very beautiful..the color is perfect...nothing to discuss.will support again...,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
It took 10 days to receive the liquid lipstick with quite a strong smell,negative,neutral,,,,neutral,,it took 10 days to receive the liquid lipstick with quite a strong smell,stayingpower:negative|texture:neutral|smell:na|price:na|colour:na|shipping:neutral|packing:na
"Lipstick covered with velvet, super white teeth color, flattering skin. Suitable for this winter",,,,,positive,,,"lipstick covered with velvet, super white teeth color, flattering skin. suitable for this winter",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Goods delivered, just the mask is a bit small. Looking at the photo, I thought it would be too big ????",,,,,,neutral,,"goods delivered, just the mask is a bit small. looking at the photo, i thought it would be too big ????",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:neutral|packing:na
"Color 501 is slightly pink and color 502 is so pretty 
Should try buying 502, but the packaging is a bit sketchy",,,,,positive,,negative,"color 501 is slightly pink and color 502 is so pretty should try buying 502, but the packaging is a bit sketchy",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:negative
"The color is quite pretty, the lipstick applies quite smoothly. Color 505 is lighter than shown in the picture.",,positive,,,positive,,,"the color is quite pretty, the lipstick applies quite smoothly. color 505 is lighter than shown in the picture.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Color 101 is quite similar to the photo, a bit bright so it's picky about skin tone, while color 301 is a rose red color like dark wine red, but not orange. The lipstick is smooth, not matte.",negative,positive,,,positive,,,"color 101 is quite similar to the photo, a bit bright so it's picky about skin tone, while color 301 is a rose red color like dark wine red, but not orange. the lipstick is smooth, not matte.",stayingpower:negative|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Delivered the right color and the right amount of beautiful lipstick colors. Delivery took a bit long, but the service from the outside shop is still very good. Overall, it is highly recommended to buy.",,,,,positive,negative,,"delivered the right color and the right amount of beautiful lipstick colors. delivery took a bit long, but the service from the outside shop is still very good. overall, it is highly recommended to buy.",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:na
"Beautiful lipstick color. Pack carefully. Delivery took a little while, but I'm very satisfied =)) Thank you very much store.
I've bought a lot from this shop. Very satisfied",,,,,positive,negative,positive,"beautiful lipstick color. pack carefully. delivery took a little while, but i'm very satisfied =)) thank you very much store. i've bought a lot from this shop. very satisfied",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:negative|packing:positive
"At first, I was hesitant to buy it at such a low price, how can the quality be but it's beyond my expectations. It's really not a waste of money. Those who are new to makeup should buy it!! (picture+vid=xu) The shop also gives away masks.????",,,,positive,,,,"at first, i was hesitant to buy it at such a low price, how can the quality be but it's beyond my expectations. it's really not a waste of money. those who are new to makeup should buy it!! (picture+vid=xu) the shop also gives away masks.????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The lipstick is also very good, beautiful color, fast delivery, I think if you buy a lot of lipsticks, you can buy one to mix....thanks shop, the color is also pretty, I hunted for sale so it's extremely cheap, only 6k, at this price I can't ask for anything more, and the packaging is very good, the lipstick looks pretty.",,,,positive,positive,positive,positive,"the lipstick is also very good, beautiful color, fast delivery, i think if you buy a lot of lipsticks, you can buy one to mix....thanks shop, the color is also pretty, i hunted for sale so it's extremely cheap, only 6k, at this price i can't ask for anything more, and the packaging is very good, the lipstick looks pretty.",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:positive|packing:positive
"lipstick exactly like the picture: 3 colors, I love it so much oiii: 3 is so smooth >< the color is almost the same as blr a12, I love it so much",,positive,,,positive,,,"lipstick exactly like the picture: 3 colors, i love it so much oiii: 3 is so smooth >< the color is almost the same as blr a12, i love it so much",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
