text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
use: lipstick texture: beautifully soft color fastness: matte okiiiiiiiii8iiiiiiiiiuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,positive,0.7332,positive,positive,0.9779,positive,positive,0.9868,None,positive,0.9966,None,positive,0.7597,None,positive,0.6158,None,positive,0.9964,None,Overall Positive,0.0
"the lipstick color on my hand is so beautiful but on my lips it's so amazing. i have white skin and dark lips, but when i apply it, it turns purple-red. when the lipstick wears off, the base is pink",negative,0.8933,None,positive,0.9413,None,positive,0.9842,None,positive,0.9934,None,positive,0.5941,negative,positive,0.8165,None,positive,0.9932,None,MIXED,0.7649
"fast delivery of all goods, beautiful lipstick. next time i will continue to support you so you should try it",positive,0.9413,None,positive,0.9902,None,positive,0.9941,None,positive,0.9994,None,positive,0.9877,None,positive,0.9977,positive,positive,0.9988,None,Overall Positive,0.0
"carefully packaged product and fast delivery, haven't tried the product yet but overall it's quite nice",neutral,0.5463,None,positive,0.8879,None,positive,0.9753,None,positive,0.9951,None,positive,0.7057,None,positive,0.997,positive,positive,0.9948,positive,Overall Positive,0.0
"scented lipstick with standard color, small and pretty, very cheap, slightly delayed delivery, picture is for receipt",positive,0.8697,None,positive,0.9148,None,positive,0.9873,positive,positive,0.9981,positive,positive,0.9323,positive,negative,0.9604,negative,positive,0.9955,None,MIXED,0.8219
"beautiful lipstick, no maekup needed, still very natural, fast delivery.",positive,0.9,None,positive,0.9876,None,positive,0.9909,None,positive,0.9991,None,positive,0.9912,None,positive,0.9983,positive,positive,0.9983,None,Overall Positive,0.0
"it's so fragrant, this color is a deep color so it's quite beautiful, ajjjjjjjjjj",positive,0.9633,None,positive,0.9869,None,positive,0.9965,positive,positive,0.9989,None,positive,0.8937,positive,positive,0.8277,None,positive,0.998,None,Overall Positive,0.0
"the color is so pretty!! this color is similar to blackrought a22 but redder!! i swear it respects the skin and enamel of the teeth very much! the liquid lipstick is very smooth and easy to spread. once it dries, it's a bit powdery, but it's light on the lips and not easy to rub off.",positive,0.8955,positive,positive,0.6287,positive,positive,0.9781,None,positive,0.9923,None,positive,0.8146,positive,positive,0.8529,None,positive,0.9795,None,Overall Positive,0.0
beautiful lipstick color ??. the image is for receiving coins ??fuideuiiiougtuiigfghjjijjhhggvggghbbhjkogfg,positive,0.9877,None,positive,0.9861,None,positive,0.9964,None,positive,0.9996,None,positive,0.9955,positive,positive,0.6339,None,positive,0.9992,None,Overall Positive,0.0
"the lipstick is super fun to use, it smells good and lasts for a long time, i like it very much, i should buy it",positive,0.9894,positive,positive,0.9936,None,positive,0.997,None,positive,0.9996,None,positive,0.9944,None,positive,0.8044,None,positive,0.9993,negative,Overall Positive,0.0
"beautiful, genuine lipstick in western color jahshdhdjdjjdjdhdjshhshshshshshdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdjdhdhdhdhdhdhdhdhd",positive,0.9791,None,positive,0.9831,None,positive,0.9949,None,positive,0.9988,None,positive,0.9414,positive,neutral,0.5497,None,positive,0.998,None,Overall Positive,0.0
"very good lipstick, smooth lips, beautiful color 06, accentuates skin tone, adhesion is also quite ok",positive,0.9832,positive,positive,0.9965,positive,positive,0.9961,None,positive,0.9994,None,positive,0.9834,positive,positive,0.7187,None,positive,0.999,None,Overall Positive,0.0
"the lipstick does not cover very well, the lipstick is a bit dry, but for that price it is quite reasonable compared to other lipsticks with higher prices.",positive,0.6191,None,negative,0.9862,negative,negative,0.4753,None,positive,0.9126,positive,positive,0.4874,None,neutral,0.3762,None,negative,0.5926,None,MIXED,1.0182
"the shop delivers quickly, in terms of authenticity and quality, shopeemall is beyond dispute hehe. color 25 is too hot like blackrouge color a12, only the lipstick is a bit more liquid. super light on the lips, you should buy it and try it ^^. the shop packaged it super well, super cute ^^",positive,0.6553,None,neutral,0.4444,neutral,positive,0.8935,None,positive,0.9686,None,neutral,0.5782,positive,positive,0.9772,positive,positive,0.9462,positive,Overall Positive,0.0
the lipstick has a lot of beautiful colors but it's not matte. i actually swiped it all off because it was cheap so minbf thought it was ok.,negative,0.9834,negative,negative,0.8158,positive,positive,0.8784,None,positive,0.9723,positive,positive,0.6147,positive,positive,0.418,None,positive,0.9246,None,MIXED,1.2219
"more beautiful lipstick, good price, beautiful color, fast shipping, i ship dthw, everyone should buy...",positive,0.9078,None,positive,0.9825,None,positive,0.9908,None,positive,0.9992,positive,positive,0.9924,positive,positive,0.9987,positive,positive,0.9984,None,Overall Positive,0.0
"lipstick color is familiar to every home! beautiful color, no need to talk about it ?? because i'm lazy to take pictures, i took a few pictures from my phone:((. due to the translation, delivery took a while, it took almost a week to receive =((",positive,0.8272,None,positive,0.7939,None,positive,0.9737,None,positive,0.9972,None,positive,0.9339,positive,negative,0.9772,negative,positive,0.9925,None,MIXED,0.8302
son is incredibly beautiful nice cheap shell overseas delivery is very fast the lipstick color is also super pretty it's a great opportunity to buy on sale,positive,0.9034,None,positive,0.9853,None,positive,0.9905,None,positive,0.9992,positive,positive,0.9939,positive,positive,0.9984,positive,positive,0.9984,None,Overall Positive,0.0
the lipstick color is beautiful on the lips. the texture is very smooth.. i feel very satisfied. ok,positive,0.9856,positive,positive,0.997,positive,positive,0.9966,None,positive,0.9995,None,positive,0.9919,positive,positive,0.7798,None,positive,0.9992,None,Overall Positive,0.0
"fragrant lipstick, beautiful packaging, worth the money",positive,0.9835,None,positive,0.9937,None,positive,0.997,positive,positive,0.9994,positive,positive,0.9804,None,positive,0.7949,None,positive,0.9991,None,Overall Positive,0.0
"the lipstick color is just like the picture, no different, smooth and not heavy on the lips like other cream lipsticks i use, i bought it to try as a base lipstick, but with this price and quality, next time i will try another color, the lipstick smells like chocolate :v",positive,0.8914,None,positive,0.9926,positive,positive,0.9864,positive,positive,0.9949,positive,positive,0.6048,positive,neutral,0.49,None,positive,0.9946,None,Overall Positive,0.0
the lipstick has a beautiful color and is smooth like velvet......:::....................,positive,0.9806,None,positive,0.9974,positive,positive,0.996,None,positive,0.9994,None,positive,0.988,positive,positive,0.7686,None,positive,0.9992,None,Overall Positive,0.0
"the lipstick is very beautiful, i bought 2 and i think color 06 is more beautiful than 02, has a beautiful shimmering shell.",positive,0.9469,None,positive,0.8821,None,positive,0.9943,None,positive,0.9981,None,positive,0.7866,positive,positive,0.7244,None,positive,0.9969,None,Overall Positive,0.0
the color is not very pretty. cling fast. delivery took a while. i will support the shop regularly,negative,0.6134,None,negative,0.7115,positive,negative,0.4285,None,positive,0.9289,None,negative,0.9172,negative,negative,0.9337,negative,positive,0.542,None,MIXED,1.0446
the lipstick is very okieee. the color is very good. it's very fragrant but not smelly. mik tried it but couldn't clean it!!! should buy it,positive,0.8654,positive,positive,0.6864,None,positive,0.9768,positive,positive,0.9952,None,positive,0.7139,positive,positive,0.8463,None,positive,0.9905,None,Overall Positive,0.0
"fast delivery, well packaged, very beautiful color everyone (the color above), i'm not very familiar with lipstick so if you see the color then buy it but i recommend you buy this color ?",positive,0.4875,None,positive,0.8956,None,positive,0.9683,None,positive,0.9897,None,neutral,0.7165,positive,positive,0.9868,positive,positive,0.99,positive,Overall Positive,0.0
"the design looks very pleasing to the eyes, it's also wrapped very well so you don't have to worry about it being used, the lipstick color is very good ??",positive,0.9854,None,positive,0.9932,None,positive,0.9968,None,positive,0.9995,None,positive,0.9898,positive,positive,0.8239,None,positive,0.9992,positive,Overall Positive,0.0
"i think the product is so ok lunnnnnnnn with a price like this, you can get a ghia voltage stabilizer",positive,0.9606,None,positive,0.9663,None,positive,0.9951,None,positive,0.9987,positive,positive,0.8539,None,positive,0.6546,None,positive,0.9981,None,Overall Positive,0.0
"i'm on sale so the price is only 37k, the lipstick is smooth and smells like chocolate, a bit dry on the lips, the color is so beautiful, the thing is that the lipstick shell is white and the texture is rough so it gets dirty easily. the color 301 on the outside is a very beautiful red-brown color, but it's a slightly different color in orange, but i really like this product.",positive,0.9063,None,negative,0.5737,positive,positive,0.953,positive,positive,0.9869,positive,positive,0.8641,positive,positive,0.7309,None,positive,0.9433,None,MIXED,0.5185
"smooth lips, beautiful color, extremely fast delivery, will buy again",positive,0.9436,None,positive,0.9947,positive,positive,0.993,None,positive,0.9993,None,positive,0.9941,positive,positive,0.996,positive,positive,0.9989,None,Overall Positive,0.0
"the color is also beautiful, the smell is not fragrant hdjdjjsjdicjdkdpwksjxpdkxkxkdmxkxkxkkdkskskkdlclclvkckdkckkdlskskxlxllcldslmxlskkxmdldkdkxkk",positive,0.8395,None,positive,0.6516,None,negative,0.9761,negative,positive,0.976,None,positive,0.9175,positive,positive,0.7236,None,positive,0.7706,None,MIXED,0.8134
beautiful lipstick color ?? fast delivery. will support shopp next time ?? well packaged ?? correct color delivery,positive,0.9484,None,positive,0.9872,None,positive,0.9932,None,positive,0.9993,None,positive,0.9924,positive,positive,0.9975,positive,positive,0.9987,positive,Overall Positive,0.0
"the lipstick has a strong smell but the quality is beautiful and the color is so pretty, everyone should buy it",positive,0.8574,None,positive,0.7448,positive,negative,0.9628,positive,positive,0.9851,None,positive,0.9681,positive,positive,0.7809,None,positive,0.8651,None,MIXED,0.8124
the shop delivered the correct product. fast delivery. the image is for the purpose of receiving coins,positive,0.8655,None,positive,0.978,None,positive,0.9863,None,positive,0.9975,None,positive,0.901,None,positive,0.9977,positive,positive,0.9963,None,Overall Positive,0.0
"packed securely, fast delivery, lipstick quality is normal in my opinion, a bit difficult to spread evenly, quite matte, 2 colors 402 and 404 are quite similar :((",positive,0.5661,positive,negative,0.5158,neutral,positive,0.6936,None,positive,0.9171,None,neutral,0.5899,neutral,positive,0.9028,positive,positive,0.8103,positive,MIXED,0.4554
"i've known about the company for a long time but just tried it today. the design is quite pretty and luxurious, 10 points for appearance. the lipstick is also relatively matte, not as matte as i imagined. color up ok. the smell is not very fragrant. in conclusion, i'm satisfied with that price ??",positive,0.7763,neutral,positive,0.7201,neutral,negative,0.9524,negative,positive,0.9534,positive,positive,0.6627,positive,positive,0.6515,None,positive,0.7313,None,MIXED,0.7859
"very pretty, my dear huhuhu genuine and smooth sang in general, it's worth buying hunting for sale also has 129k peakhhhhhh",positive,0.9288,None,positive,0.9971,positive,positive,0.9908,None,positive,0.9977,positive,positive,0.8584,None,positive,0.7276,None,positive,0.9974,None,Overall Positive,0.0
"the shop delivered the right model and the right color. the lipstick is very pretty, the color is perfect ??????",positive,0.9872,None,positive,0.9767,None,positive,0.9948,None,positive,0.999,None,positive,0.9827,positive,neutral,0.6236,None,positive,0.9983,None,Overall Positive,0.0
very smooth lipstick bsjdjdjdbdbdhdgddbhfuufjfjfjfnfbfbfvd,positive,0.8518,None,positive,0.9982,positive,positive,0.9864,None,positive,0.9975,None,positive,0.8507,None,positive,0.7773,None,positive,0.9969,None,Overall Positive,0.0
"the lipstick color is so pretty, it's a bit dry this season, carefully packaged and delivery took a while",positive,0.7401,None,negative,0.9357,negative,positive,0.7002,None,positive,0.9829,None,positive,0.8757,positive,negative,0.9546,negative,positive,0.8036,positive,MIXED,1.294
"images are for coin recognition purposes only the lipstick smells good, holds firmly in the hand, color 25 is more sensitive",neutral,0.4892,None,positive,0.7967,None,positive,0.9407,positive,positive,0.9791,None,neutral,0.7913,neutral,positive,0.6831,None,positive,0.974,None,Overall Positive,0.0
"uses: good lipstick texture: beautiful shell fast delivery. the shell is beautiful. gghhhhhhgggghh ok, will continue to support the shop.",positive,0.9369,None,positive,0.9897,neutral,positive,0.9934,None,positive,0.9993,None,positive,0.9931,None,positive,0.9979,positive,positive,0.9987,None,Overall Positive,0.0
uses: makeup texture: creamy color fastness: king of fading receiving the lipstick brought tears of joy packed super securely i buy lipstick there and am always satisfied we must admit that the packaging is of genuine quality,negative,0.8081,neutral,neutral,0.6534,neutral,positive,0.9629,None,positive,0.9855,None,positive,0.6273,None,positive,0.7571,None,positive,0.9916,positive,MIXED,0.6809
"the lipstick is beautiful but the color 924 is a bit dark. should i put on makeup? besides, the delivery is a bit long",positive,0.4602,None,positive,0.4505,None,positive,0.6603,None,positive,0.9591,None,negative,0.7876,negative,negative,0.9624,negative,positive,0.8493,None,MIXED,1.153
carefully packaged fast delivery will continue to support the shop in the future,positive,0.916,None,positive,0.9857,None,positive,0.9906,None,positive,0.999,None,positive,0.9854,None,positive,0.9985,positive,positive,0.9982,positive,Overall Positive,0.0
"video to receive coins. beautiful matte lipstick. the color stays true to the picture, looks beautiful on the lips",positive,0.9878,positive,positive,0.9075,None,positive,0.996,None,positive,0.9993,None,positive,0.9861,positive,positive,0.564,None,positive,0.9985,None,Overall Positive,0.0
"uses: okay texture: very fine color fastness: extremely stable excellent product quality, beautiful packaging, suitable for the price, recommended to buy",positive,0.9877,positive,positive,0.9904,positive,positive,0.9962,None,positive,0.9995,positive,positive,0.9918,None,positive,0.6496,None,positive,0.9991,None,Overall Positive,0.0
"so pretty, has a gentle fragrance, in general, everyone should buy it :))))",positive,0.9817,None,positive,0.9973,None,positive,0.9962,positive,positive,0.9994,None,positive,0.9838,None,positive,0.7384,None,positive,0.9991,None,Overall Positive,0.0
i bought it for you hoping the color would be pretty. international goods take a long time to ship. the image carries coin status,positive,0.7816,None,positive,0.7342,None,positive,0.9464,None,positive,0.9941,None,positive,0.7556,positive,negative,0.9794,negative,positive,0.9853,None,MIXED,0.8241
"the lipstick is quite fragrant, tested it and found it quite ok, has a matte consistency, sticks firmly to the lips, so try it out",positive,0.9375,positive,positive,0.6903,None,positive,0.9938,positive,positive,0.9983,None,positive,0.7226,None,positive,0.7545,None,positive,0.9961,None,Overall Positive,0.0
"fast delivery, have bought from this shop many times, everyone should buy it.....",positive,0.9096,None,positive,0.9861,None,positive,0.9907,None,positive,0.9991,None,positive,0.9893,None,positive,0.9986,positive,positive,0.9983,None,Overall Positive,0.0
"luxurious and smooth lipstick?? the shop packaged it carefully and pampered, will support it for a long time!",positive,0.9794,None,positive,0.9974,None,positive,0.9953,None,positive,0.9993,None,positive,0.9784,None,positive,0.7518,None,positive,0.9989,positive,Overall Positive,0.0
"uses: lipstick texture: beautiful color fastness: standard color i have received the goods, the shop packaged it well and delivered quickly",positive,0.8164,neutral,positive,0.6668,positive,positive,0.989,None,positive,0.9986,None,positive,0.9731,positive,positive,0.9954,positive,positive,0.9972,positive,Overall Positive,0.0
matte lipstick but can't check the barcode...delivery takes too long..probably almost half a month due to overseas shipping but cheap price,neutral,0.5131,positive,neutral,0.5332,None,positive,0.7216,None,positive,0.9575,positive,neutral,0.5153,None,negative,0.9665,negative,positive,0.9057,None,MIXED,0.7035
"son is so pretty. omg huhu. i've known bbia for a long time but just bought it to try it out and the color is so beautiful. exactly the color i like. the lipstick is smooth, but has a slightly light grip. fast delivery. thank you shop!",positive,0.8317,None,positive,0.9865,positive,positive,0.9859,None,positive,0.9978,None,positive,0.9137,positive,positive,0.9972,positive,positive,0.9966,None,Overall Positive,0.0
goods are packaged very carefully. international shipping takes a long time to deliver.,positive,0.8033,None,positive,0.8947,None,positive,0.9785,None,positive,0.9977,None,positive,0.9354,None,negative,0.9849,negative,positive,0.9944,positive,MIXED,0.8377
"uses: the lipstick is not like the picture akkkk texture: soft min okkk color fastness: 1 to 2 hours the lipstick doesn't look like the picture. i bought it and it's purple. it stains my teeth and dulls my skin. the name is red, but i bought it in purple :)))",neutral,0.7396,negative,positive,0.6552,positive,positive,0.7112,None,positive,0.9097,None,neutral,0.5332,negative,neutral,0.4211,None,positive,0.9083,None,Overall Positive,0.0
"nice product, took a little long to arrive but ok, genuine, barcode checked properly, packaging is also nice",positive,0.8768,None,positive,0.9374,None,positive,0.9889,None,positive,0.9988,None,positive,0.9674,None,negative,0.9742,negative,positive,0.997,None,MIXED,0.8334
"fast delivery, carefully packaged, beautiful lipstick color ??????????????????",positive,0.9221,None,positive,0.9889,None,positive,0.9917,None,positive,0.9992,None,positive,0.9936,positive,positive,0.998,positive,positive,0.9987,positive,Overall Positive,0.0
"the outer shell is very pretty. i bought the color 02 nma, but it's still a bit bright and the quality is okay",positive,0.7147,None,positive,0.9204,None,positive,0.9548,None,positive,0.9878,None,neutral,0.621,negative,positive,0.6549,None,positive,0.9791,None,Overall Positive,0.0
"carefully packaged, fast delivery, beautiful backaging, but the 2 colors are a bit similar",positive,0.6092,None,positive,0.9432,None,positive,0.9459,None,positive,0.9888,None,neutral,0.5074,neutral,positive,0.9853,positive,positive,0.9826,None,Overall Positive,0.0
"this v18 color is so awesome, huhuhu, i have to buy it a second time",positive,0.9659,None,positive,0.9266,None,positive,0.9968,None,positive,0.9996,None,positive,0.9897,positive,positive,0.8606,None,positive,0.999,None,Overall Positive,0.0
the lipstick is very beautiful but the packaging is not very good. for this money it's ok ??????????,negative,0.4759,None,negative,0.9003,None,negative,0.9377,None,positive,0.9025,positive,negative,0.5982,None,negative,0.3971,None,negative,0.9101,negative,MIXED,0.7435
"the product is very worth buying, there's nothing you can criticize about it. first time buying and i like it so much that i will continue to support it. the powder box is very smooth, the lipstick color is very beautiful and the delivery time is fast",positive,0.9347,None,positive,0.9919,None,positive,0.9932,None,positive,0.9991,None,positive,0.9869,positive,positive,0.9973,positive,positive,0.9983,None,Overall Positive,0.0
"super pretty lipstick color, very sturdy in hand fast delivery and carefully packaged",positive,0.9285,None,positive,0.9879,None,positive,0.9919,None,positive,0.9993,None,positive,0.9943,positive,positive,0.998,positive,positive,0.9987,positive,Overall Positive,0.0
"fast delivery, excellent product quality............",positive,0.9063,None,positive,0.9899,None,positive,0.991,None,positive,0.9991,None,positive,0.9894,None,positive,0.9982,positive,positive,0.9984,None,Overall Positive,0.0
"beautiful, chocolate-scented lipstick, beautiful color, can be bought on sale at a cheap price. beautiful shaped lipstick",positive,0.9849,None,positive,0.9464,None,positive,0.9966,positive,positive,0.9994,positive,positive,0.9889,positive,positive,0.6286,None,positive,0.9988,None,Overall Positive,0.0
the delivery item was missing 1 lipstick. i texted the shop but got no response,negative,0.4249,None,negative,0.5933,None,positive,0.7176,None,positive,0.9574,None,negative,0.5875,None,negative,0.9687,negative,positive,0.8227,None,MIXED,1.2677
"wow, color 25 i think is suitable for people with dark and fair skin",positive,0.7718,None,positive,0.6603,None,positive,0.9656,None,positive,0.9886,None,neutral,0.7951,neutral,positive,0.509,None,positive,0.9851,None,Overall Positive,0.0
"received the goods, the store carefully packaged them, the lipstick box is beautiful, i haven't opened it yet so i don't know the quality inside. buying at shopee mall should be assured",neutral,0.9167,None,neutral,0.7107,None,positive,0.9379,None,positive,0.9832,None,neutral,0.7937,None,positive,0.8475,None,positive,0.9898,positive,Overall Positive,0.0
"the quality is very good, the lipstick is beautiful, smooth, not powdery, and looks very light",positive,0.975,None,positive,0.9981,positive,positive,0.9954,None,positive,0.9994,None,positive,0.9813,None,positive,0.7876,None,positive,0.999,None,Overall Positive,0.0
"uses: beauty texture: beautiful color fastness: normal the color is a bit bright, not quite like the picture",neutral,0.7683,neutral,positive,0.5992,positive,positive,0.9049,None,positive,0.9675,None,neutral,0.6827,negative,positive,0.6169,None,positive,0.9721,None,Overall Positive,0.0
"there's no problem with lipstick, i'm just sad about the eyeshadow palette. i've bought the lipstick several times, the color is so good for such a price",positive,0.5557,None,positive,0.7639,None,positive,0.9366,None,positive,0.972,positive,neutral,0.38,positive,neutral,0.446,None,positive,0.9474,None,Overall Positive,0.0
"great product quality, good product packaging, worth the money",positive,0.9881,None,positive,0.9941,None,positive,0.9967,None,positive,0.9996,positive,positive,0.9926,None,positive,0.7613,None,positive,0.9993,positive,Overall Positive,0.0
"the photo is not very important but the lipstick color is very pretty, i should buy this color, the smell is a bit strange but the color is very good.",positive,0.8825,None,positive,0.7668,None,negative,0.9469,negative,positive,0.986,None,positive,0.9626,positive,positive,0.7395,None,positive,0.8667,None,MIXED,0.8011
"super great product quality, fast delivery, suitable for the price",positive,0.9076,None,positive,0.9893,None,positive,0.9921,None,positive,0.9991,positive,positive,0.9882,None,positive,0.9982,positive,positive,0.9985,None,Overall Positive,0.0
"the lipstick looks beautiful, but it's so fun to wear on the lips, it doesn't spread evenly on the lips, it's impossible -.-",negative,0.5942,None,negative,0.9717,negative,positive,0.3767,None,positive,0.9094,None,positive,0.441,None,negative,0.3924,None,negative,0.5465,None,MIXED,1.0222
excellent product quality very worth the money fast delivery time,positive,0.894,None,positive,0.985,None,positive,0.9901,None,positive,0.9991,positive,positive,0.9909,None,positive,0.9985,positive,positive,0.9982,None,Overall Positive,0.0
the lipstick is so beautiful and the color is so flattering on my skin very fast delivery,positive,0.9127,None,positive,0.9884,None,positive,0.9911,None,positive,0.9992,None,positive,0.9934,positive,positive,0.9981,positive,positive,0.9984,None,Overall Positive,0.0
"i ordered a lot and the goods arrived without any missing items. the product's packaging is so cute. the packaging doesn't have a bubble bag inside so it's a bit easy to dent the box, but the lipstick smells good and the eyeliner lasts long. good job!",positive,0.9298,None,positive,0.6182,None,positive,0.9817,positive,positive,0.9936,None,positive,0.8781,None,positive,0.7462,None,positive,0.9805,negative,Overall Positive,0.0
shop delivered the correct color. i ship dthw but the lipstick is quite dry and difficult to spread,positive,0.6853,None,negative,0.9509,negative,positive,0.4831,None,positive,0.8903,None,positive,0.3796,None,neutral,0.4828,positive,positive,0.5787,None,MIXED,0.723
"you should buy it, buy 2 on sale and ship for less than 150k, but the quality is shocking, the lipstick is smooth and the color lasts long, the smell is pleasant vanilla.",positive,0.8198,positive,positive,0.7613,positive,positive,0.6592,positive,positive,0.9609,positive,positive,0.7489,None,positive,0.3635,None,positive,0.8888,None,Overall Positive,0.0
slightly pink it's like it's very respectful greattttttttttttttttttttttttt,positive,0.7325,None,positive,0.9058,None,positive,0.9525,None,positive,0.9887,None,neutral,0.7156,positive,positive,0.6952,None,positive,0.9813,None,Overall Positive,0.0
"fast delivery. product packaging is very secure. but i bought 2 cups, which one gives beautiful color on my lips ?? mud",positive,0.9033,None,positive,0.734,None,positive,0.9889,None,positive,0.9977,None,positive,0.919,negative,positive,0.9962,positive,positive,0.9943,positive,Overall Positive,0.0
"auth quality, beautiful scented lipstick with a discount code so it's only the price of a cup of milk tea",positive,0.9841,None,positive,0.9856,positive,positive,0.9973,positive,positive,0.9994,positive,positive,0.971,None,positive,0.6825,None,positive,0.9989,None,Overall Positive,0.0
"that's it =)) ?? because the product is shipped from abroad, it takes a while to dry, the smell is very fragrant and smooth, you should buy it...",positive,0.6165,None,positive,0.6689,positive,positive,0.9743,positive,positive,0.9948,None,positive,0.7437,None,negative,0.9458,negative,positive,0.9911,None,MIXED,0.7951
waited for quite a long time that's about 10d i don't like this color very much the outfit is beyond mesmerizing ????,positive,0.5171,None,positive,0.5376,None,positive,0.5697,None,positive,0.9668,None,neutral,0.441,negative,negative,0.8539,negative,positive,0.9154,None,MIXED,0.6867
"the lipstick shell is very nice to the touch, the lipstick is a bit dry but the texture is ok you should buy it??",positive,0.8559,None,negative,0.9032,negative,positive,0.8897,None,positive,0.9831,None,positive,0.8896,None,positive,0.6591,None,positive,0.8942,None,MIXED,0.7689
"this color 25 is very pretty, my skin is a bit dark, this color suits me very well. this color leans more towards orange than red, i haven't tested the matteness yet. i used br a12 and found that br's lipstick is thicker and drier than bbia's. i took a photo of a regular cam with an ip camera but the color is not very similar to the outside. overall, it's worth the money<3",positive,0.7271,neutral,positive,0.5051,negative,positive,0.9497,None,positive,0.984,positive,neutral,0.7326,positive,positive,0.7758,None,positive,0.97,None,Overall Positive,0.0
uses: wow great beautiful product + very enthusiastic shop + quick and cute text messages + delivery by wow amazing beautiful product + the shop is very enthusiastic + send cute quick text messages + delivery by rocket or something so fast + satisfied??,positive,0.8282,None,positive,0.9607,None,positive,0.9839,None,positive,0.9981,None,positive,0.9782,None,positive,0.999,positive,positive,0.9966,None,Overall Positive,0.0
excellent product quality fast delivery cheap price beautiful packaging,positive,0.8883,None,positive,0.9839,None,positive,0.9896,None,positive,0.9991,positive,positive,0.9908,None,positive,0.9986,positive,positive,0.9982,positive,Overall Positive,0.0
"beautiful product, excellent quality, securely packaged, exactly like the picture",positive,0.9856,None,positive,0.9948,None,positive,0.9963,None,positive,0.9994,None,positive,0.9834,None,positive,0.6722,None,positive,0.9991,positive,Overall Positive,0.0
"fast delivery time, product looks like the picture, i haven't used it yet to try it out to see if it's good, i'll buy it again",neutral,0.73,None,positive,0.8268,None,positive,0.9583,None,positive,0.9888,None,neutral,0.6658,None,positive,0.9931,positive,positive,0.9917,None,Overall Positive,0.0
excellent product quality product packaging is very nice fast delivery,positive,0.8917,None,positive,0.985,None,positive,0.9898,None,positive,0.9991,None,positive,0.9911,None,positive,0.9985,positive,positive,0.9982,positive,Overall Positive,0.0
"the lipstick is very dry on my lips applying lipstick will clearly show the wrinkles of the lips difficult to blend evenly the lipstick feels light in your hand so it feels very cheap, but it really is packaging is very sketchy if you like to spend money, buy it",positive,0.5053,None,negative,0.9464,negative,negative,0.6482,None,positive,0.8184,positive,negative,0.5857,None,negative,0.5155,None,negative,0.8254,negative,MIXED,0.962
"the lipstick is pretty, the outer shell is also cute, but it doesn't seem to smell very good",positive,0.8295,None,positive,0.8625,None,negative,0.9423,negative,positive,0.9783,None,positive,0.9035,None,positive,0.8336,None,positive,0.866,None,MIXED,0.7994
"in my personal opinion, i find color 501 to be easier to use than color 402. the color on the outside will be different from the picture, so please pay attention.",positive,0.4592,None,positive,0.8166,None,positive,0.8455,None,positive,0.9573,None,neutral,0.5334,neutral,neutral,0.477,None,positive,0.9351,None,Overall Positive,0.0
"the packaging of the product is nice and sturdy, the lipstick color is beautiful, the lipstick quality is very stable. i've bought a few bbia lipsticks :333",positive,0.9853,None,positive,0.9801,positive,positive,0.9969,None,positive,0.9994,None,positive,0.9843,positive,positive,0.6499,positive,positive,0.999,None,Overall Positive,0.0
"the product is good, the color of the lipstick is very good and lasts for a long time. if i have a chance, i will continue to support it",positive,0.9882,positive,positive,0.983,None,positive,0.9966,None,positive,0.9995,None,positive,0.9904,positive,positive,0.6457,None,positive,0.9991,None,Overall Positive,0.0
"just like the picture, very cute, but the color is not beautiful, because the price is cheap so i temporarily accept it",positive,0.4058,None,positive,0.7283,None,positive,0.7263,None,positive,0.9634,positive,negative,0.9156,negative,neutral,0.4289,None,positive,0.8798,None,MIXED,0.7341
"delivered correctly and completely, the lipstick is quite similar to the color posted by the store. the color is slightly orange, the lipstick is soft and smooth, not powdery or clumpy, and the lipstick smell is not exactly fragrant.",positive,0.4678,None,positive,0.8823,positive,negative,0.7198,neutral,positive,0.8848,None,neutral,0.4715,positive,positive,0.6655,neutral,positive,0.7768,None,MIXED,0.602
"i find this color beautiful, the lipstick is smooth, not powdery. doesn't have an orange glow like the swatch videos",positive,0.873,None,positive,0.9965,positive,positive,0.9862,None,positive,0.9958,None,positive,0.7076,positive,positive,0.7973,None,positive,0.9958,None,Overall Positive,0.0
so pretty.. smooth fragrant lipstick hunting for sale at a great price color 402 is prettier. 403 is a bit quiet,neutral,0.7303,None,positive,0.7855,positive,positive,0.9637,positive,positive,0.9823,positive,neutral,0.8026,positive,negative,0.4317,None,positive,0.986,None,MIXED,0.3868
texture: on color fastness: on images and videos are for recognition purposes only fast deliveryhhhhhh,neutral,0.8281,positive,neutral,0.8438,positive,positive,0.8853,None,positive,0.976,None,neutral,0.5882,None,positive,0.9765,positive,positive,0.9767,None,Overall Positive,0.0
