text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the design looks very pleasing to the eyes, it's also wrapped very well so you don't have to worry about it being used, the lipstick color is very good ??",positive,0.7897,None,positive,0.8311,None,positive,0.903,None,positive,0.9365,None,positive,0.902,positive,neutral,0.7282,None,positive,0.9138,positive,Overall Positive,0.0
"i think the product is so ok lunnnnnnnn with a price like this, you can get a ghia voltage stabilizer",positive,0.7705,None,positive,0.7874,None,positive,0.926,None,positive,0.9392,positive,positive,0.8336,None,neutral,0.6312,None,positive,0.9217,None,Overall Positive,0.0
"i'm on sale so the price is only 37k, the lipstick is smooth and smells like chocolate, a bit dry on the lips, the color is so beautiful, the thing is that the lipstick shell is white and the texture is rough so it gets dirty easily. the color 301 on the outside is a very beautiful red-brown color, but it's a slightly different color in orange, but i really like this product.",positive,0.7107,None,neutral,0.4033,positive,positive,0.5445,positive,positive,0.8672,positive,positive,0.8606,positive,neutral,0.5258,None,positive,0.7064,None,Overall Positive,0.0
"smooth lips, beautiful color, extremely fast delivery, will buy again",positive,0.8144,None,positive,0.7184,positive,positive,0.8709,None,positive,0.9293,None,positive,0.947,positive,positive,0.8624,positive,positive,0.9418,None,Overall Positive,0.0
"the color is also beautiful, the smell is not fragrant hdjdjjsjdicjdkdpwksjxpdkxkxkdmxkxkxkkdkskskkdlclclvkckdkckkdlskskxlxllcldslmxlskkxmdldkdkxkk",positive,0.5295,None,positive,0.4794,None,negative,0.871,negative,positive,0.7364,None,positive,0.768,positive,positive,0.4272,None,positive,0.6318,None,MIXED,0.7003
beautiful lipstick color ?? fast delivery. will support shopp next time ?? well packaged ?? correct color delivery,positive,0.7993,None,positive,0.7532,None,positive,0.8889,None,positive,0.9408,None,positive,0.9248,positive,positive,0.8146,positive,positive,0.946,positive,Overall Positive,0.0
"the lipstick has a strong smell but the quality is beautiful and the color is so pretty, everyone should buy it",positive,0.6375,None,positive,0.4982,positive,negative,0.8039,positive,positive,0.7763,None,positive,0.8665,positive,neutral,0.3733,None,positive,0.7262,None,MIXED,0.6539
the shop delivered the correct product. fast delivery. the image is for the purpose of receiving coins,positive,0.7382,None,positive,0.7392,None,positive,0.8697,None,positive,0.931,None,positive,0.85,None,positive,0.9068,positive,positive,0.9327,None,Overall Positive,0.0
"packed securely, fast delivery, lipstick quality is normal in my opinion, a bit difficult to spread evenly, quite matte, 2 colors 402 and 404 are quite similar :((",positive,0.3896,positive,negative,0.5056,neutral,negative,0.4855,None,positive,0.7194,None,neutral,0.595,neutral,positive,0.7523,positive,positive,0.4452,positive,MIXED,0.6932
"i've known about the company for a long time but just tried it today. the design is quite pretty and luxurious, 10 points for appearance. the lipstick is also relatively matte, not as matte as i imagined. color up ok. the smell is not very fragrant. in conclusion, i'm satisfied with that price ??",positive,0.478,neutral,positive,0.5831,neutral,negative,0.7207,negative,positive,0.7986,positive,positive,0.4988,positive,positive,0.4324,None,positive,0.6591,None,MIXED,0.5962
"very pretty, my dear huhuhu genuine and smooth sang in general, it's worth buying hunting for sale also has 129k peakhhhhhh",positive,0.8078,None,positive,0.8941,positive,positive,0.9261,None,positive,0.9445,positive,positive,0.8183,None,neutral,0.7144,None,positive,0.9182,None,Overall Positive,0.0
"the shop delivered the right model and the right color. the lipstick is very pretty, the color is perfect ??????",positive,0.7364,None,positive,0.8004,None,positive,0.8849,None,positive,0.9215,None,positive,0.8969,positive,neutral,0.7938,None,positive,0.8832,None,Overall Positive,0.0
very smooth lipstick bsjdjdjdbdbdhdgddbhfuufjfjfjfnfbfbfvd,positive,0.7456,None,positive,0.9245,positive,positive,0.9159,None,positive,0.9447,None,positive,0.7251,None,neutral,0.5421,None,positive,0.9121,None,Overall Positive,0.0
"the lipstick color is so pretty, it's a bit dry this season, carefully packaged and delivery took a while",negative,0.4552,None,negative,0.8855,negative,positive,0.5348,None,positive,0.7523,None,positive,0.7461,positive,negative,0.7322,negative,negative,0.518,positive,MIXED,1.1392
"images are for coin recognition purposes only the lipstick smells good, holds firmly in the hand, color 25 is more sensitive",positive,0.5097,None,positive,0.6307,None,positive,0.8614,positive,positive,0.8697,None,neutral,0.5413,neutral,neutral,0.6515,None,positive,0.8362,None,Overall Positive,0.0
"uses: good lipstick texture: beautiful shell fast delivery. the shell is beautiful. gghhhhhhgggghh ok, will continue to support the shop.",positive,0.5221,None,neutral,0.5829,neutral,positive,0.8115,None,positive,0.9016,None,positive,0.8753,None,positive,0.8396,positive,positive,0.9011,None,Overall Positive,0.0
uses: makeup texture: creamy color fastness: king of fading receiving the lipstick brought tears of joy packed super securely i buy lipstick there and am always satisfied we must admit that the packaging is of genuine quality,neutral,0.5409,neutral,neutral,0.8027,neutral,positive,0.7174,None,positive,0.7994,None,positive,0.8222,None,positive,0.495,None,positive,0.8146,positive,Overall Positive,0.0
"the lipstick is beautiful but the color 924 is a bit dark. should i put on makeup? besides, the delivery is a bit long",negative,0.6561,None,negative,0.6709,None,negative,0.4544,None,positive,0.5079,None,negative,0.7792,negative,negative,0.8203,negative,negative,0.6374,None,MIXED,0.4509
carefully packaged fast delivery will continue to support the shop in the future,positive,0.7841,None,positive,0.7353,None,positive,0.8828,None,positive,0.9353,None,positive,0.8937,None,positive,0.8958,positive,positive,0.9438,positive,Overall Positive,0.0
"video to receive coins. beautiful matte lipstick. the color stays true to the picture, looks beautiful on the lips",positive,0.7393,positive,positive,0.6917,None,positive,0.877,None,positive,0.9215,None,positive,0.892,positive,neutral,0.6908,None,positive,0.8998,None,Overall Positive,0.0
"uses: okay texture: very fine color fastness: extremely stable excellent product quality, beautiful packaging, suitable for the price, recommended to buy",positive,0.7229,positive,positive,0.7769,positive,positive,0.8912,None,positive,0.928,positive,positive,0.8634,None,neutral,0.6999,None,positive,0.9069,None,Overall Positive,0.0
"so pretty, has a gentle fragrance, in general, everyone should buy it :))))",positive,0.7799,None,positive,0.8625,None,positive,0.916,positive,positive,0.9271,None,positive,0.8782,None,neutral,0.6248,None,positive,0.9229,None,Overall Positive,0.0
i bought it for you hoping the color would be pretty. international goods take a long time to ship. the image carries coin status,negative,0.4903,None,positive,0.615,None,positive,0.7435,None,positive,0.8509,None,positive,0.7685,positive,negative,0.8726,negative,positive,0.8114,None,MIXED,1.0024
"the lipstick is quite fragrant, tested it and found it quite ok, has a matte consistency, sticks firmly to the lips, so try it out",positive,0.7744,positive,positive,0.8328,None,positive,0.9051,positive,positive,0.9332,None,positive,0.8418,None,neutral,0.7574,None,positive,0.9016,None,Overall Positive,0.0
"fast delivery, have bought from this shop many times, everyone should buy it.....",positive,0.7957,None,positive,0.7128,None,positive,0.8534,None,positive,0.9256,None,positive,0.9148,None,positive,0.9218,positive,positive,0.9344,None,Overall Positive,0.0
"luxurious and smooth lipstick?? the shop packaged it carefully and pampered, will support it for a long time!",positive,0.7822,None,positive,0.8922,None,positive,0.9195,None,positive,0.9414,None,positive,0.7995,None,neutral,0.7471,None,positive,0.9115,positive,Overall Positive,0.0
"uses: lipstick texture: beautiful color fastness: standard color i have received the goods, the shop packaged it well and delivered quickly",positive,0.5293,neutral,neutral,0.5463,positive,positive,0.8276,None,positive,0.9031,None,positive,0.8702,positive,positive,0.7498,positive,positive,0.9016,positive,Overall Positive,0.0
matte lipstick but can't check the barcode...delivery takes too long..probably almost half a month due to overseas shipping but cheap price,negative,0.6384,positive,negative,0.7158,None,negative,0.3794,None,positive,0.5003,positive,negative,0.6166,None,negative,0.8873,negative,negative,0.6858,None,MIXED,0.4437
"son is so pretty. omg huhu. i've known bbia for a long time but just bought it to try it out and the color is so beautiful. exactly the color i like. the lipstick is smooth, but has a slightly light grip. fast delivery. thank you shop!",positive,0.8166,None,positive,0.7644,positive,positive,0.8941,None,positive,0.9414,None,positive,0.9285,positive,positive,0.8367,positive,positive,0.9458,None,Overall Positive,0.0
goods are packaged very carefully. international shipping takes a long time to deliver.,negative,0.5022,None,positive,0.6898,None,positive,0.7384,None,positive,0.8513,None,positive,0.7181,None,negative,0.8635,negative,positive,0.8275,positive,MIXED,1.0064
"uses: the lipstick is not like the picture akkkk texture: soft min okkk color fastness: 1 to 2 hours the lipstick doesn't look like the picture. i bought it and it's purple. it stains my teeth and dulls my skin. the name is red, but i bought it in purple :)))",neutral,0.4817,negative,positive,0.4118,positive,negative,0.3586,None,positive,0.6142,None,negative,0.8041,negative,negative,0.4541,None,positive,0.5207,None,MIXED,0.7905
"nice product, took a little long to arrive but ok, genuine, barcode checked properly, packaging is also nice",negative,0.4622,None,positive,0.7351,None,positive,0.7869,None,positive,0.8671,None,positive,0.8174,None,negative,0.8398,negative,positive,0.8424,None,MIXED,0.9852
"fast delivery, carefully packaged, beautiful lipstick color ??????????????????",positive,0.7371,None,positive,0.5924,None,positive,0.8341,None,positive,0.9028,None,positive,0.9473,positive,positive,0.9006,positive,positive,0.9246,positive,Overall Positive,0.0
"the outer shell is very pretty. i bought the color 02 nma, but it's still a bit bright and the quality is okay",positive,0.4824,None,positive,0.585,None,positive,0.5953,None,positive,0.7826,None,neutral,0.5403,negative,neutral,0.7083,None,positive,0.6791,None,Overall Positive,0.0
"carefully packaged, fast delivery, beautiful backaging, but the 2 colors are a bit similar",neutral,0.6071,None,neutral,0.509,None,positive,0.5391,None,positive,0.7231,None,neutral,0.6709,neutral,positive,0.9066,positive,positive,0.6844,None,Overall Positive,0.0
"this v18 color is so awesome, huhuhu, i have to buy it a second time",positive,0.776,None,positive,0.6382,None,positive,0.8881,None,positive,0.9087,None,positive,0.92,positive,neutral,0.6345,None,positive,0.8973,None,Overall Positive,0.0
the lipstick is very beautiful but the packaging is not very good. for this money it's ok ??????????,negative,0.689,None,negative,0.8571,None,negative,0.624,None,positive,0.4615,positive,negative,0.6597,None,negative,0.6174,None,negative,0.8341,negative,MIXED,0.4166
"the product is very worth buying, there's nothing you can criticize about it. first time buying and i like it so much that i will continue to support it. the powder box is very smooth, the lipstick color is very beautiful and the delivery time is fast",positive,0.8178,None,positive,0.82,None,positive,0.9009,None,positive,0.9482,None,positive,0.9197,positive,positive,0.794,positive,positive,0.9492,None,Overall Positive,0.0
"super pretty lipstick color, very sturdy in hand fast delivery and carefully packaged",positive,0.8292,None,positive,0.7784,None,positive,0.8873,None,positive,0.9376,None,positive,0.9338,positive,positive,0.8428,positive,positive,0.9476,positive,Overall Positive,0.0
"fast delivery, excellent product quality............",positive,0.7694,None,positive,0.7114,None,positive,0.8277,None,positive,0.9148,None,positive,0.9121,None,positive,0.9319,positive,positive,0.9278,None,Overall Positive,0.0
"beautiful, chocolate-scented lipstick, beautiful color, can be bought on sale at a cheap price. beautiful shaped lipstick",positive,0.7403,None,positive,0.7868,None,positive,0.8938,positive,positive,0.9169,positive,positive,0.9364,positive,neutral,0.6507,None,positive,0.9105,None,Overall Positive,0.0
the delivery item was missing 1 lipstick. i texted the shop but got no response,negative,0.6882,None,negative,0.7561,None,negative,0.533,None,negative,0.6158,None,negative,0.8467,None,negative,0.6898,negative,negative,0.8189,None,Overall Negative,0.0
"wow, color 25 i think is suitable for people with dark and fair skin",positive,0.682,None,positive,0.7309,None,positive,0.8518,None,positive,0.8819,None,positive,0.7553,neutral,neutral,0.81,None,positive,0.837,None,Overall Positive,0.0
"received the goods, the store carefully packaged them, the lipstick box is beautiful, i haven't opened it yet so i don't know the quality inside. buying at shopee mall should be assured",neutral,0.8193,None,neutral,0.713,None,positive,0.7674,None,positive,0.8726,None,neutral,0.5105,None,positive,0.6043,None,positive,0.8786,positive,Overall Positive,0.0
"the quality is very good, the lipstick is beautiful, smooth, not powdery, and looks very light",positive,0.7878,None,positive,0.8979,positive,positive,0.9163,None,positive,0.9475,None,positive,0.83,None,neutral,0.7579,None,positive,0.9184,None,Overall Positive,0.0
"uses: beauty texture: beautiful color fastness: normal the color is a bit bright, not quite like the picture",neutral,0.6712,neutral,neutral,0.5585,positive,neutral,0.3554,None,positive,0.6962,None,negative,0.6723,negative,positive,0.4012,None,positive,0.6471,None,MIXED,0.4853
"there's no problem with lipstick, i'm just sad about the eyeshadow palette. i've bought the lipstick several times, the color is so good for such a price",negative,0.5231,None,negative,0.7711,None,positive,0.5108,None,positive,0.6588,positive,positive,0.7581,positive,negative,0.4261,None,negative,0.5618,None,MIXED,1.045
"great product quality, good product packaging, worth the money",positive,0.7828,None,positive,0.8333,None,positive,0.8973,None,positive,0.9264,positive,positive,0.8793,None,neutral,0.7383,None,positive,0.9003,positive,Overall Positive,0.0
"the photo is not very important but the lipstick color is very pretty, i should buy this color, the smell is a bit strange but the color is very good.",positive,0.597,None,positive,0.4652,None,negative,0.8282,negative,positive,0.7547,None,positive,0.8358,positive,positive,0.3719,None,positive,0.6772,None,MIXED,0.6768
"super great product quality, fast delivery, suitable for the price",positive,0.8006,None,positive,0.7543,None,positive,0.8652,None,positive,0.9305,positive,positive,0.9212,None,positive,0.904,positive,positive,0.9382,None,Overall Positive,0.0
"the lipstick looks beautiful, but it's so fun to wear on the lips, it doesn't spread evenly on the lips, it's impossible -.-",negative,0.6456,None,negative,0.9108,negative,negative,0.5024,None,negative,0.4751,None,negative,0.4305,None,negative,0.5818,None,negative,0.821,None,Overall Negative,0.0
excellent product quality very worth the money fast delivery time,positive,0.7975,None,positive,0.7393,None,positive,0.8548,None,positive,0.9269,positive,positive,0.9208,None,positive,0.914,positive,positive,0.9355,None,Overall Positive,0.0
the lipstick is so beautiful and the color is so flattering on my skin very fast delivery,positive,0.7294,None,positive,0.5487,None,positive,0.8329,None,positive,0.9013,None,positive,0.9494,positive,positive,0.8919,positive,positive,0.9155,None,Overall Positive,0.0
"i ordered a lot and the goods arrived without any missing items. the product's packaging is so cute. the packaging doesn't have a bubble bag inside so it's a bit easy to dent the box, but the lipstick smells good and the eyeliner lasts long. good job!",positive,0.6187,None,negative,0.5045,None,positive,0.6286,positive,positive,0.7768,None,positive,0.8411,None,negative,0.4464,None,positive,0.5501,negative,MIXED,0.7438
shop delivered the correct color. i ship dthw but the lipstick is quite dry and difficult to spread,negative,0.4751,None,negative,0.8022,negative,negative,0.5136,None,positive,0.7378,None,positive,0.6391,None,neutral,0.4982,positive,negative,0.5396,None,MIXED,0.8655
"you should buy it, buy 2 on sale and ship for less than 150k, but the quality is shocking, the lipstick is smooth and the color lasts long, the smell is pleasant vanilla.",positive,0.7785,positive,positive,0.8886,positive,positive,0.9164,positive,positive,0.9434,positive,positive,0.818,None,neutral,0.7673,None,positive,0.9102,None,Overall Positive,0.0
slightly pink it's like it's very respectful greattttttttttttttttttttttttt,positive,0.475,None,positive,0.7842,None,positive,0.8326,None,positive,0.8463,None,neutral,0.6557,positive,neutral,0.7063,None,positive,0.7932,None,Overall Positive,0.0
"fast delivery. product packaging is very secure. but i bought 2 cups, which one gives beautiful color on my lips ?? mud",positive,0.7981,None,positive,0.5008,None,positive,0.8679,None,positive,0.9139,None,positive,0.9209,negative,positive,0.8332,positive,positive,0.9126,positive,Overall Positive,0.0
"auth quality, beautiful scented lipstick with a discount code so it's only the price of a cup of milk tea",positive,0.7832,None,positive,0.8101,positive,positive,0.9031,positive,positive,0.932,positive,positive,0.869,None,neutral,0.7206,None,positive,0.9089,None,Overall Positive,0.0
"that's it =)) ?? because the product is shipped from abroad, it takes a while to dry, the smell is very fragrant and smooth, you should buy it...",positive,0.4757,None,positive,0.6037,positive,positive,0.7446,positive,positive,0.8798,None,positive,0.7127,None,negative,0.7218,negative,positive,0.7777,None,MIXED,0.6158
waited for quite a long time that's about 10d i don't like this color very much the outfit is beyond mesmerizing ????,negative,0.5167,None,negative,0.7797,None,positive,0.5708,None,positive,0.6336,None,positive,0.6698,negative,negative,0.8314,negative,negative,0.5533,None,MIXED,1.1031
"the lipstick shell is very nice to the touch, the lipstick is a bit dry but the texture is ok you should buy it??",positive,0.6686,None,negative,0.4208,negative,negative,0.472,None,positive,0.8533,None,positive,0.8337,None,neutral,0.5004,None,positive,0.7031,None,MIXED,0.6911
"this color 25 is very pretty, my skin is a bit dark, this color suits me very well. this color leans more towards orange than red, i haven't tested the matteness yet. i used br a12 and found that br's lipstick is thicker and drier than bbia's. i took a photo of a regular cam with an ip camera but the color is not very similar to the outside. overall, it's worth the money<3",neutral,0.5303,neutral,neutral,0.6099,negative,negative,0.468,None,positive,0.6326,positive,positive,0.537,positive,neutral,0.4367,None,positive,0.4703,None,MIXED,0.3641
uses: wow great beautiful product + very enthusiastic shop + quick and cute text messages + delivery by wow amazing beautiful product + the shop is very enthusiastic + send cute quick text messages + delivery by rocket or something so fast + satisfied??,positive,0.7877,None,positive,0.7429,None,positive,0.8716,None,positive,0.9313,None,positive,0.9101,None,positive,0.9106,positive,positive,0.9387,None,Overall Positive,0.0
excellent product quality fast delivery cheap price beautiful packaging,positive,0.7844,None,positive,0.7003,None,positive,0.8475,None,positive,0.9218,positive,positive,0.9351,None,positive,0.9108,positive,positive,0.9334,positive,Overall Positive,0.0
"beautiful product, excellent quality, securely packaged, exactly like the picture",positive,0.7852,None,positive,0.8126,None,positive,0.8979,None,positive,0.9262,None,positive,0.9025,None,neutral,0.707,None,positive,0.9115,positive,Overall Positive,0.0
"fast delivery time, product looks like the picture, i haven't used it yet to try it out to see if it's good, i'll buy it again",neutral,0.8784,None,neutral,0.807,None,positive,0.6272,None,positive,0.8308,None,neutral,0.6193,None,positive,0.8513,positive,positive,0.8468,None,Overall Positive,0.0
excellent product quality product packaging is very nice fast delivery,positive,0.8076,None,positive,0.763,None,positive,0.867,None,positive,0.9309,None,positive,0.9153,None,positive,0.9062,positive,positive,0.9403,positive,Overall Positive,0.0
"the lipstick is very dry on my lips applying lipstick will clearly show the wrinkles of the lips difficult to blend evenly the lipstick feels light in your hand so it feels very cheap, but it really is packaging is very sketchy if you like to spend money, buy it",negative,0.6135,None,negative,0.8804,negative,negative,0.6895,None,positive,0.5325,positive,negative,0.5975,None,negative,0.5301,None,negative,0.8195,negative,MIXED,0.4717
"the lipstick is pretty, the outer shell is also cute, but it doesn't seem to smell very good",positive,0.3862,None,positive,0.5458,None,negative,0.7907,negative,positive,0.7765,None,positive,0.5687,None,positive,0.4746,None,positive,0.6099,None,MIXED,0.6401
"in my personal opinion, i find color 501 to be easier to use than color 402. the color on the outside will be different from the picture, so please pay attention.",negative,0.4392,None,positive,0.5762,None,positive,0.4409,None,positive,0.6272,None,negative,0.761,neutral,negative,0.4128,None,positive,0.5496,None,MIXED,0.9296
"the packaging of the product is nice and sturdy, the lipstick color is beautiful, the lipstick quality is very stable. i've bought a few bbia lipsticks :333",positive,0.7653,None,positive,0.8245,positive,positive,0.906,None,positive,0.9325,None,positive,0.8361,positive,neutral,0.7626,positive,positive,0.9,None,Overall Positive,0.0
"the product is good, the color of the lipstick is very good and lasts for a long time. if i have a chance, i will continue to support it",positive,0.7524,positive,positive,0.7226,None,positive,0.8783,None,positive,0.9083,None,positive,0.8818,positive,neutral,0.6897,None,positive,0.8821,None,Overall Positive,0.0
"just like the picture, very cute, but the color is not beautiful, because the price is cheap so i temporarily accept it",negative,0.6561,None,positive,0.4573,None,positive,0.3657,None,positive,0.5703,positive,negative,0.8166,negative,negative,0.4726,None,positive,0.4682,None,MIXED,0.9512
"delivered correctly and completely, the lipstick is quite similar to the color posted by the store. the color is slightly orange, the lipstick is soft and smooth, not powdery or clumpy, and the lipstick smell is not exactly fragrant.",neutral,0.4341,None,positive,0.5702,positive,negative,0.6175,neutral,positive,0.7243,None,neutral,0.6151,positive,neutral,0.4537,neutral,positive,0.5549,None,MIXED,0.4629
"i find this color beautiful, the lipstick is smooth, not powdery. doesn't have an orange glow like the swatch videos",negative,0.4695,None,positive,0.7728,positive,positive,0.5878,None,positive,0.7654,None,neutral,0.5659,positive,neutral,0.5715,None,positive,0.7229,None,MIXED,0.4031
so pretty.. smooth fragrant lipstick hunting for sale at a great price color 402 is prettier. 403 is a bit quiet,positive,0.5211,None,positive,0.7476,positive,positive,0.8564,positive,positive,0.8867,positive,positive,0.5478,positive,neutral,0.6447,None,positive,0.8768,None,Overall Positive,0.0
texture: on color fastness: on images and videos are for recognition purposes only fast deliveryhhhhhh,neutral,0.7207,positive,neutral,0.8705,positive,positive,0.6042,None,positive,0.763,None,positive,0.6882,None,positive,0.7862,positive,positive,0.767,None,Overall Positive,0.0
"beautiful, smooth lipstick okilaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",positive,0.7735,None,positive,0.9166,positive,positive,0.9222,None,positive,0.9451,None,positive,0.7929,None,neutral,0.7103,None,positive,0.913,None,Overall Positive,0.0
uses: beak lipstick =)) texture: idk color fastness: pretty it's so good to name my new wallet,neutral,0.5789,positive,neutral,0.8467,neutral,positive,0.6327,None,positive,0.7534,None,positive,0.819,None,positive,0.5461,None,positive,0.7616,None,Overall Positive,0.0
"the lipstick has a beautiful, compact and cute design fast delivery, worth buying",positive,0.8217,None,positive,0.8168,None,positive,0.8841,None,positive,0.938,None,positive,0.9004,None,positive,0.8767,positive,positive,0.9436,None,Overall Positive,0.0
super pretty color nsnsnjsjsjsjsjssjsjsjsjsjsjwjsjsjsjsjjsjwnn the image is for the purpose of receiving coins,positive,0.6883,None,positive,0.6189,None,positive,0.8454,None,positive,0.893,None,positive,0.9397,positive,neutral,0.5557,None,positive,0.8757,None,Overall Positive,0.0
"fast delivery, good quality, pictures are for coin recognition purposes only :))",positive,0.7006,None,positive,0.6484,None,positive,0.8139,None,positive,0.9035,None,positive,0.8552,None,positive,0.9508,positive,positive,0.9142,None,Overall Positive,0.0
beautiful lipstick.. brightens skin color... packaged beautifully and carefully. okela lunnnnnnnnnnnnnn...... ntztjstsjyluclxysymfluclyxjtsjtalyuk,positive,0.7674,None,positive,0.8155,None,positive,0.9058,None,positive,0.9221,None,positive,0.9175,positive,neutral,0.6595,None,positive,0.9129,positive,Overall Positive,0.0
the shop delivered a lipstick to me. i've been texting for 2 or 3 days but haven't received a reply hicccc.,neutral,0.5606,None,neutral,0.5208,None,neutral,0.3572,None,positive,0.5909,None,neutral,0.617,None,negative,0.5805,negative,positive,0.4291,None,MIXED,0.37
25- national lipstick color. i think it's suitable for anyone who uses it. my skin color is a bit dark but it's ok. the lipstick is very smooth on the lips. it's not dry,neutral,0.4398,None,positive,0.7222,positive,positive,0.6549,None,positive,0.7208,None,negative,0.5548,positive,neutral,0.4762,None,positive,0.6658,None,MIXED,0.462
goods received. the product is suitable for the price ok moooookkkkkkkkkkkkkkkkkk,positive,0.654,None,positive,0.7948,None,positive,0.8689,None,positive,0.9166,positive,positive,0.8001,None,neutral,0.7898,None,positive,0.8601,None,Overall Positive,0.0
beautiful lipstick color ? delivered the correct product?? get an extra acne patch ??,positive,0.7132,None,positive,0.6558,None,positive,0.8512,None,positive,0.8947,None,positive,0.8421,positive,neutral,0.818,neutral,positive,0.8499,None,Overall Positive,0.0
???????????????????????????????????? ????????????????????????????????sonn the color is so pretty,negative,0.4864,positive,positive,0.5111,None,positive,0.8019,None,positive,0.8247,None,positive,0.9442,positive,neutral,0.4384,None,positive,0.8388,None,MIXED,0.4327
lipstick looks beautiful! the smell isn't very fragrant but the sale is 70k so don't ask for anything! the image is for the purpose of receiving coins,positive,0.5143,None,positive,0.4721,None,negative,0.8754,negative,positive,0.7695,positive,positive,0.7103,None,neutral,0.3682,None,positive,0.6157,None,MIXED,0.6818
delivery took a while due to careful packaging. the product looks lovely. i will support the shop again ??,negative,0.4568,None,positive,0.7423,None,positive,0.7708,None,positive,0.8688,None,positive,0.7821,None,negative,0.8545,neutral,positive,0.8538,positive,MIXED,0.9886
"these little things look cute, the packaging definitely has a shockproof bag, so please buy them ??",positive,0.7934,None,positive,0.811,None,positive,0.9109,None,positive,0.9442,None,positive,0.8614,None,neutral,0.5815,None,positive,0.9291,positive,Overall Positive,0.0
packaging is okay. delivery is quite fast. the lipstick color is super beautiful,positive,0.7418,None,positive,0.567,None,positive,0.8239,None,positive,0.9061,None,positive,0.9453,positive,positive,0.9136,positive,positive,0.9209,None,Overall Positive,0.0
"the packaging is sturdy, the lipstick color is beautiful, the color delivered is correct, the lipstick smells good. i really like it",positive,0.7568,None,positive,0.8071,None,positive,0.8901,positive,positive,0.9262,None,positive,0.8968,positive,neutral,0.7653,neutral,positive,0.8966,positive,Overall Positive,0.0
"the lipstick is very beautiful, everyone should buy it, the shop delivers very quickly.",positive,0.7801,None,positive,0.6828,None,positive,0.8451,None,positive,0.9201,None,positive,0.9242,None,positive,0.9224,positive,positive,0.9315,None,Overall Positive,0.0
"i'm sorry the shop didn't take a photo because it wasn't convenient for me, but the lipstick is very beautiful, the shipping is fast, the lipstick smells smooth and the color is perfect, i really like it.",positive,0.6126,None,positive,0.7692,positive,positive,0.8395,positive,positive,0.8948,None,positive,0.7476,None,positive,0.8681,positive,positive,0.8982,None,Overall Positive,0.0
"beautiful lipstick, smooth lipstick quality, very good. wiping it over, i see the remaining tint layer like this, but i don't know if it's on my lips. worth the money!",neutral,0.4895,None,positive,0.6814,positive,positive,0.8691,None,positive,0.9183,positive,positive,0.5913,None,neutral,0.714,None,positive,0.8925,None,Overall Positive,0.0
"the lipstick is smooth, smells like orange, fast delivery, beautiful color, very good value for money.",positive,0.8358,None,positive,0.8358,positive,positive,0.9062,positive,positive,0.948,positive,positive,0.9332,positive,positive,0.7158,positive,positive,0.9496,None,Overall Positive,0.0
"uses: on my lips, it's orange-red texture: pretty lipstick color fastness: 3 to 4 hours, will last longer if not exposed",neutral,0.563,positive,neutral,0.7664,positive,positive,0.74,None,positive,0.8157,None,positive,0.7815,neutral,positive,0.4555,None,positive,0.8161,None,Overall Positive,0.0
"the lipstick is ok, the color is a bit darker than the photo, shipping took more than 1 week",negative,0.4237,None,positive,0.4189,None,positive,0.3532,None,positive,0.547,None,negative,0.7224,negative,negative,0.5206,neutral,positive,0.4861,None,MIXED,0.8666
it's beautiful but it took so long to arrive ???????????????????????????????? ????????????????????????????????,negative,0.6511,None,negative,0.5916,None,positive,0.6385,None,positive,0.7165,None,positive,0.5416,None,negative,0.8818,negative,positive,0.5694,None,MIXED,1.1413
i sell at a good price. what a joy it is to get a lipstick as beautiful as a star for 70k. the color is super awesome. the color is beautiful and adheres to the lips although it is not very durable,negative,0.8214,negative,positive,0.4444,None,positive,0.7716,None,positive,0.8127,positive,positive,0.8515,positive,negative,0.4124,None,positive,0.7346,None,MIXED,0.9198
"beautifully packaged, smooth lipstick and beautiful color. will continue to support the shop kkk",positive,0.7919,None,positive,0.8789,positive,positive,0.9155,None,positive,0.9416,None,positive,0.8669,positive,neutral,0.7535,None,positive,0.9167,positive,Overall Positive,0.0
"the lipstick smells so good, smells like chocolate, makes your lips feel so soft, jdbfkdnckdnxkcncn",positive,0.7987,None,positive,0.8977,positive,positive,0.9229,positive,positive,0.9392,None,positive,0.8928,None,neutral,0.7004,None,positive,0.9225,None,Overall Positive,0.0
"international products take a bit of time to deliver but the quality is good. because there are no products here, the pictures are only for coins ??",negative,0.6038,None,negative,0.5406,None,positive,0.6537,None,positive,0.8088,None,positive,0.5507,None,negative,0.8675,negative,positive,0.6052,None,MIXED,1.1377
"beautiful lipstick color, worth the money. minh bought 3 trees. fast delivery. quality",positive,0.7933,None,positive,0.6727,None,positive,0.8582,None,positive,0.9233,positive,positive,0.941,positive,positive,0.8971,positive,positive,0.9353,None,Overall Positive,0.0
"the lipstick is beautiful, the price is very affordable, the packaging looks very good, the color of the lipstick is very good on the lips",positive,0.7813,None,positive,0.8111,None,positive,0.8965,None,positive,0.9216,positive,positive,0.9289,positive,neutral,0.6574,None,positive,0.9123,positive,Overall Positive,0.0
